name,type,value,date
Jacksonville International,airport,30212,"2004	"
Jacksonville International,airport,30523,"2005	"
Jacksonville International,airport,31617,"2006	"
Jacksonville International,airport,35931,"2007	"
Jacksonville International,airport,32685,"2008	"
John F Kennedy Intl,airport,12273,"1987	"
John F Kennedy Intl,airport,51485,"1988	"
John F Kennedy Intl,airport,48606,"1989	"
John F Kennedy Intl,airport,47153,"1990	"
John F Kennedy Intl,airport,42235,"1991	"
John F Kennedy Intl,airport,42454,"1992	"
John F Kennedy Intl,airport,41842,"1993	"
John F Kennedy Intl,airport,43116,"1994	"
John F Kennedy Intl,airport,46187,"1995	"
John F Kennedy Intl,airport,44064,"1996	"
John F Kennedy Intl,airport,39707,"1997	"
John F Kennedy Intl,airport,42634,"1998	"
John F Kennedy Intl,airport,118804,"2008	"
John F Kennedy Intl,airport,126366,"2007	"
John F Kennedy Intl,airport,110367,"2006	"
John F Kennedy Intl,airport,101953,"2005	"
John F Kennedy Intl,airport,91501,"2004	"
John F Kennedy Intl,airport,74506,"2003	"
John F Kennedy Intl,airport,50421,"2002	"
John F Kennedy Intl,airport,61457,"2001	"
John F Kennedy Intl,airport,45578,"2000	"
John F Kennedy Intl,airport,44949,"1999	"
Juneau International,airport,4179,"1992	"
Juneau International,airport,4410,"2008	"
Juneau International,airport,4447,"2007	"
Juneau International,airport,4450,"2006	"
Juneau International,airport,4489,"2005	"
Juneau International,airport,4577,"2004	"
Juneau International,airport,4504,"2003	"
Juneau International,airport,4593,"2002	"
Juneau International,airport,4582,"2001	"
Juneau International,airport,4491,"2000	"
Juneau International,airport,4482,"1999	"
Juneau International,airport,4479,"1998	"
Juneau International,airport,4251,"1997	"
Juneau International,airport,4425,"1996	"
Juneau International,airport,4130,"1995	"
Juneau International,airport,3778,"1994	"
Juneau International,airport,3696,"1993	"
Juneau International,airport,3866,"1991	"
Juneau International,airport,3652,"1990	"
Juneau International,airport,3580,"1989	"
Juneau International,airport,3349,"1988	"
Juneau International,airport,728,"1987	"
Kona International At Keahole,airport,708,"1992	"
Kona International At Keahole,airport,717,"1993	"
Kona International At Keahole,airport,705,"1994	"
Kona International At Keahole,airport,686,"1990	"
Kona International At Keahole,airport,692,"1989	"
Kona International At Keahole,airport,455,"1995	"
Kona International At Keahole,airport,576,"1996	"
Kona International At Keahole,airport,612,"1988	"
Kona International At Keahole,airport,705,"1991	"
Kona International At Keahole,airport,729,"1997	"
Kona International At Keahole,airport,732,"1998	"
Kona International At Keahole,airport,733,"1999	"
Kona International At Keahole,airport,2500,"2000	"
Kona International At Keahole,airport,7508,"2001	"
Kona International At Keahole,airport,1671,"2002	"
Kona International At Keahole,airport,2386,"2003	"
Kona International At Keahole,airport,6344,"2004	"
Kona International At Keahole,airport,6871,"2005	"
Kona International At Keahole,airport,13221,"2006	"
Kona International At Keahole,airport,16001,"2007	"
Kona International At Keahole,airport,159,"1987	"
Kona International At Keahole,airport,12710,"2008	"
St. Mary's,airport,42,"1992	"
St. Mary's,airport,95,"1993	"
St. Mary's,airport,133,"1994	"
St. Mary's,airport,133,"1995	"
St. Mary's,airport,64,"1996	"
Ketchikan International,airport,2589,"1995	"
Ketchikan International,airport,508,"1987	"
Ketchikan International,airport,2211,"1988	"
Ketchikan International,airport,2172,"1989	"
Ketchikan International,airport,2226,"1990	"
Ketchikan International,airport,2304,"1991	"
Ketchikan International,airport,2474,"1992	"
Ketchikan International,airport,2406,"1993	"
Ketchikan International,airport,2429,"1994	"
Ketchikan International,airport,2636,"1996	"
Ketchikan International,airport,2560,"1997	"
Ketchikan International,airport,2581,"1998	"
Ketchikan International,airport,2440,"1999	"
Ketchikan International,airport,2507,"2000	"
Ketchikan International,airport,2520,"2001	"
Ketchikan International,airport,2499,"2002	"
Ketchikan International,airport,2479,"2003	"
Ketchikan International,airport,2491,"2004	"
Ketchikan International,airport,2476,"2005	"
Ketchikan International,airport,2388,"2006	"
Ketchikan International,airport,2388,"2007	"
Ketchikan International,airport,2380,"2008	"
Capital City,airport,734,"1987	"
Capital City,airport,3346,"1988	"
Capital City,airport,3194,"1989	"
Capital City,airport,3003,"1990	"
Capital City,airport,2797,"1991	"
Capital City,airport,2688,"1992	"
Capital City,airport,2606,"1993	"
Capital City,airport,2429,"1994	"
Capital City,airport,2365,"1995	"
Capital City,airport,2118,"1996	"
Capital City,airport,2132,"1997	"
Capital City,airport,2118,"1998	"
Capital City,airport,2131,"1999	"
Capital City,airport,2460,"2000	"
Capital City,airport,2614,"2001	"
Capital City,airport,2727,"2002	"
Capital City,airport,4845,"2003	"
Capital City,airport,6208,"2004	"
Capital City,airport,4206,"2005	"
Capital City,airport,4881,"2006	"
Capital City,airport,4602,"2007	"
Capital City,airport,3693,"2008	"
McCarran International,airport,91970,"1991	"
McCarran International,airport,19239,"1987	"
McCarran International,airport,72498,"1988	"
McCarran International,airport,78382,"1989	"
McCarran International,airport,86219,"1990	"
McCarran International,airport,86201,"1992	"
McCarran International,airport,89518,"1993	"
McCarran International,airport,94972,"1994	"
McCarran International,airport,112181,"1995	"
McCarran International,airport,119602,"1996	"
McCarran International,airport,121022,"1997	"
McCarran International,airport,119377,"1998	"
McCarran International,airport,125125,"1999	"
McCarran International,airport,137763,"2000	"
McCarran International,airport,136107,"2001	"
McCarran International,airport,130594,"2002	"
McCarran International,airport,143179,"2003	"
McCarran International,airport,158177,"2004	"
McCarran International,airport,167534,"2005	"
McCarran International,airport,184733,"2006	"
McCarran International,airport,183668,"2007	"
McCarran International,airport,172876,"2008	"
Lawton-Ft Sill Regional,airport,2104,"2004	"
Lawton-Ft Sill Regional,airport,2276,"2005	"
Lawton-Ft Sill Regional,airport,2160,"2006	"
Lawton-Ft Sill Regional,airport,2333,"2007	"
Lawton-Ft Sill Regional,airport,2369,"2008	"
Lawton-Ft Sill Regional,airport,2327,"2001	"
Lawton-Ft Sill Regional,airport,2318,"2002	"
Lawton-Ft Sill Regional,airport,2132,"2003	"
Los Angeles International,airport,215608,"2008	"
Los Angeles International,airport,45646,"1987	"
Los Angeles International,airport,169696,"1988	"
Los Angeles International,airport,163487,"1989	"
Los Angeles International,airport,169847,"1990	"
Los Angeles International,airport,156947,"1991	"
Los Angeles International,airport,155639,"1992	"
Los Angeles International,airport,152353,"1993	"
Los Angeles International,airport,153494,"1994	"
Los Angeles International,airport,179909,"1995	"
Los Angeles International,airport,184108,"1996	"
Los Angeles International,airport,188094,"1997	"
Los Angeles International,airport,184078,"1998	"
Los Angeles International,airport,191762,"1999	"
Los Angeles International,airport,212118,"2000	"
Los Angeles International,airport,224984,"2001	"
Los Angeles International,airport,182401,"2002	"
Los Angeles International,airport,223971,"2003	"
Los Angeles International,airport,232621,"2004	"
Los Angeles International,airport,230864,"2005	"
Los Angeles International,airport,233788,"2006	"
Los Angeles International,airport,237597,"2007	"
Lubbock International,airport,2192,"1987	"
Lubbock International,airport,9733,"1988	"
Lubbock International,airport,9316,"1989	"
Lubbock International,airport,9679,"1990	"
Lubbock International,airport,8810,"1991	"
Lubbock International,airport,8989,"1992	"
Lubbock International,airport,8114,"1993	"
Lubbock International,airport,6750,"1994	"
Lubbock International,airport,6338,"1995	"
Lubbock International,airport,6872,"1996	"
Lubbock International,airport,7053,"1997	"
Lubbock International,airport,6663,"1998	"
Lubbock International,airport,5999,"1999	"
Lubbock International,airport,5681,"2000	"
Lubbock International,airport,8328,"2001	"
Lubbock International,airport,7678,"2002	"
Lubbock International,airport,9913,"2003	"
Lubbock International,airport,9431,"2004	"
Lubbock International,airport,9537,"2005	"
Lubbock International,airport,9327,"2006	"
Lubbock International,airport,8704,"2007	"
Lubbock International,airport,8249,"2008	"
Lake Charles Regional,airport,1546,"2003	"
Lake Charles Regional,airport,1593,"2004	"
Lake Charles Regional,airport,1283,"2005	"
Lake Charles Regional,airport,1399,"2006	"
Lake Charles Regional,airport,1204,"2007	"
Lake Charles Regional,airport,1000,"2008	"
Blue Grass ,airport,5311,"1992	"
Blue Grass ,airport,2395,"1987	"
Blue Grass ,airport,8397,"1988	"
Blue Grass ,airport,7497,"1989	"
Blue Grass ,airport,5672,"1990	"
Blue Grass ,airport,5261,"1991	"
Blue Grass ,airport,5299,"1993	"
Blue Grass ,airport,5046,"1994	"
Blue Grass ,airport,5070,"1995	"
Blue Grass ,airport,4264,"1996	"
Blue Grass ,airport,4171,"1997	"
Blue Grass ,airport,3936,"1998	"
Blue Grass ,airport,3733,"1999	"
Blue Grass ,airport,3519,"2000	"
Blue Grass ,airport,2949,"2001	"
Blue Grass ,airport,1697,"2002	"
Blue Grass ,airport,6808,"2003	"
Blue Grass ,airport,10063,"2004	"
Blue Grass ,airport,9882,"2005	"
Blue Grass ,airport,9404,"2006	"
Blue Grass ,airport,9980,"2007	"
Blue Grass ,airport,10344,"2008	"
Lafayette Regional,airport,1231,"1989	"
Lafayette Regional,airport,1135,"1990	"
Lafayette Regional,airport,299,"1987	"
Lafayette Regional,airport,1108,"1991	"
Lafayette Regional,airport,1015,"1992	"
Lafayette Regional,airport,275,"1993	"
Lafayette Regional,airport,248,"1994	"
Lafayette Regional,airport,2,"1995	"
Lafayette Regional,airport,383,"1996	"
Lafayette Regional,airport,524,"1997	"
Lafayette Regional,airport,160,"1998	"
Lafayette Regional,airport,1219,"1988	"
Lafayette Regional,airport,2,"1999	"
Lafayette Regional,airport,7,"2000	"
Lafayette Regional,airport,2133,"2001	"
Lafayette Regional,airport,671,"2002	"
Lafayette Regional,airport,3966,"2003	"
Lafayette Regional,airport,3840,"2004	"
Lafayette Regional,airport,3937,"2005	"
Lafayette Regional,airport,5385,"2006	"
Lafayette Regional,airport,5713,"2007	"
Lafayette Regional,airport,4879,"2008	"
LaGuardia,airport,94404,"1998	"
LaGuardia,airport,28596,"1987	"
LaGuardia,airport,114698,"1988	"
LaGuardia,airport,104583,"1989	"
LaGuardia,airport,106448,"1990	"
LaGuardia,airport,102260,"1991	"
LaGuardia,airport,104217,"1992	"
LaGuardia,airport,103551,"1993	"
LaGuardia,airport,101864,"1994	"
LaGuardia,airport,99225,"1995	"
LaGuardia,airport,96585,"1996	"
LaGuardia,airport,96444,"1997	"
LaGuardia,airport,98422,"1999	"
LaGuardia,airport,104177,"2000	"
LaGuardia,airport,116470,"2001	"
LaGuardia,airport,93561,"2002	"
LaGuardia,airport,106731,"2003	"
LaGuardia,airport,127513,"2004	"
LaGuardia,airport,127530,"2005	"
LaGuardia,airport,127459,"2006	"
LaGuardia,airport,122899,"2007	"
LaGuardia,airport,119135,"2008	"
Long Beach (Daugherty ),airport,2122,"1987	"
Long Beach (Daugherty ),airport,8599,"1988	"
Long Beach (Daugherty ),airport,11625,"1989	"
Long Beach (Daugherty ),airport,12708,"1990	"
Long Beach (Daugherty ),airport,10354,"1991	"
Long Beach (Daugherty ),airport,5918,"1992	"
Long Beach (Daugherty ),airport,4536,"1993	"
Long Beach (Daugherty ),airport,3000,"1994	"
Long Beach (Daugherty ),airport,1401,"1995	"
Long Beach (Daugherty ),airport,1470,"1996	"
Long Beach (Daugherty ),airport,2522,"1997	"
Long Beach (Daugherty ),airport,3118,"1998	"
Long Beach (Daugherty ),airport,3329,"1999	"
Long Beach (Daugherty ),airport,3675,"2000	"
Long Beach (Daugherty ),airport,2827,"2001	"
Long Beach (Daugherty ),airport,3237,"2002	"
Long Beach (Daugherty ),airport,10560,"2003	"
Long Beach (Daugherty ),airport,11388,"2004	"
Long Beach (Daugherty ),airport,11226,"2005	"
Long Beach (Daugherty ),airport,12879,"2006	"
Long Beach (Daugherty ),airport,14210,"2007	"
Long Beach (Daugherty ),airport,15443,"2008	"
Lihue,airport,353,"1990	"
Lihue,airport,164,"1987	"
Lihue,airport,571,"1988	"
Lihue,airport,347,"1989	"
Lihue,airport,354,"1991	"
Lihue,airport,314,"1992	"
Lihue,airport,48,"1993	"
Lihue,airport,205,"1998	"
Lihue,airport,403,"1999	"
Lihue,airport,2101,"2000	"
Lihue,airport,7878,"2001	"
Lihue,airport,1008,"2002	"
Lihue,airport,2506,"2003	"
Lihue,airport,7469,"2004	"
Lihue,airport,7525,"2005	"
Lihue,airport,14053,"2006	"
Lihue,airport,15677,"2007	"
Lihue,airport,13184,"2008	"
Adams ,airport,15084,"1988	"
Adams ,airport,15008,"1989	"
Adams ,airport,14829,"1990	"
Adams ,airport,3701,"1987	"
Adams ,airport,15656,"1991	"
Adams ,airport,16370,"1992	"
Adams ,airport,16499,"1993	"
Adams ,airport,17411,"1994	"
Adams ,airport,16652,"1995	"
Adams ,airport,13920,"1996	"
Adams ,airport,13516,"1997	"
Adams ,airport,13297,"1998	"
Adams ,airport,13031,"1999	"
Adams ,airport,13543,"2000	"
Adams ,airport,15765,"2001	"
Adams ,airport,13741,"2002	"
Adams ,airport,16198,"2003	"
Adams ,airport,17506,"2004	"
Adams ,airport,19022,"2005	"
Adams ,airport,17006,"2006	"
Adams ,airport,17009,"2007	"
Adams ,airport,15369,"2008	"
Klamath Falls International,airport,58,"1987	"
Klamath Falls International,airport,511,"2008	"
Lincoln Municipal,airport,4839,"1990	"
Lincoln Municipal,airport,1587,"1987	"
Lincoln Municipal,airport,5312,"1988	"
Lincoln Municipal,airport,4765,"1989	"
Lincoln Municipal,airport,3049,"1991	"
Lincoln Municipal,airport,2852,"1992	"
Lincoln Municipal,airport,3013,"1993	"
Lincoln Municipal,airport,2743,"1994	"
Lincoln Municipal,airport,3488,"1995	"
Lincoln Municipal,airport,3252,"1996	"
Lincoln Municipal,airport,2817,"1997	"
Lincoln Municipal,airport,2817,"1998	"
Lincoln Municipal,airport,3034,"1999	"
Lincoln Municipal,airport,2743,"2000	"
Lincoln Municipal,airport,1402,"2001	"
Lincoln Municipal,airport,1746,"2003	"
Lincoln Municipal,airport,2267,"2004	"
Lincoln Municipal,airport,2044,"2005	"
Lincoln Municipal,airport,2906,"2006	"
Lincoln Municipal,airport,4218,"2007	"
Lincoln Municipal,airport,3037,"2008	"
Lanai,airport,61,"2003	"
Lanai,airport,228,"2004	"
Laredo International,airport,1501,"2001	"
Laredo International,airport,1574,"2002	"
Laredo International,airport,2300,"2003	"
Laredo International,airport,2263,"2004	"
Laredo International,airport,2944,"2005	"
Laredo International,airport,2756,"2006	"
Laredo International,airport,2543,"2007	"
Laredo International,airport,2115,"2008	"
La Crosse Municipal,airport,1392,"1995	"
La Crosse Municipal,airport,425,"1987	"
La Crosse Municipal,airport,1725,"1988	"
La Crosse Municipal,airport,1336,"1989	"
La Crosse Municipal,airport,1349,"1990	"
La Crosse Municipal,airport,1236,"1991	"
La Crosse Municipal,airport,1313,"1992	"
La Crosse Municipal,airport,1038,"1993	"
La Crosse Municipal,airport,1207,"1994	"
La Crosse Municipal,airport,1146,"1996	"
La Crosse Municipal,airport,864,"1997	"
La Crosse Municipal,airport,631,"1998	"
La Crosse Municipal,airport,651,"1999	"
La Crosse Municipal,airport,439,"2000	"
La Crosse Municipal,airport,1756,"2001	"
La Crosse Municipal,airport,1879,"2002	"
La Crosse Municipal,airport,1651,"2003	"
La Crosse Municipal,airport,1580,"2004	"
La Crosse Municipal,airport,1584,"2005	"
La Crosse Municipal,airport,1679,"2006	"
La Crosse Municipal,airport,2512,"2007	"
La Crosse Municipal,airport,2005,"2008	"
Greenbrier Valley,airport,76,"1998	"
Greenbrier Valley,airport,81,"1999	"
Greenbrier Valley,airport,82,"2000	"
Greenbrier Valley,airport,4,"1995	"
Greenbrier Valley,airport,77,"2001	"
Greenbrier Valley,airport,85,"1992	"
Greenbrier Valley,airport,193,"2003	"
Greenbrier Valley,airport,170,"2004	"
Greenbrier Valley,airport,80,"1996	"
Greenbrier Valley,airport,178,"2005	"
Greenbrier Valley,airport,194,"2006	"
Greenbrier Valley,airport,187,"2007	"
Greenbrier Valley,airport,185,"2008	"
Greenbrier Valley,airport,85,"1997	"
Lewiston-Nez Perce County,airport,725,"2006	"
Lewiston-Nez Perce County,airport,706,"2007	"
Lewiston-Nez Perce County,airport,652,"2008	"
Lewiston-Nez Perce County,airport,669,"2005	"
Lynchburg Municipal-Preston Glenn ,airport,877,"2007	"
Lynchburg Municipal-Preston Glenn ,airport,444,"1987	"
Lynchburg Municipal-Preston Glenn ,airport,1502,"1988	"
Lynchburg Municipal-Preston Glenn ,airport,1114,"1989	"
Lynchburg Municipal-Preston Glenn ,airport,711,"1990	"
Lynchburg Municipal-Preston Glenn ,airport,1095,"2003	"
Lynchburg Municipal-Preston Glenn ,airport,1041,"2004	"
Lynchburg Municipal-Preston Glenn ,airport,1025,"2005	"
Lynchburg Municipal-Preston Glenn ,airport,1027,"2006	"
Lynchburg Municipal-Preston Glenn ,airport,625,"2008	"
Midland International,airport,2382,"1987	"
Midland International,airport,9253,"1988	"
Midland International,airport,8288,"1989	"
Midland International,airport,8002,"1990	"
Midland International,airport,7184,"1991	"
Midland International,airport,6960,"1992	"
Midland International,airport,7201,"1993	"
Midland International,airport,7176,"1994	"
Midland International,airport,7512,"1995	"
Midland International,airport,6692,"1996	"
Midland International,airport,6509,"1997	"
Midland International,airport,6470,"1998	"
Midland International,airport,6377,"1999	"
Midland International,airport,5345,"2000	"
Midland International,airport,7477,"2001	"
Midland International,airport,7184,"2002	"
Midland International,airport,8253,"2003	"
Midland International,airport,7900,"2004	"
Midland International,airport,8114,"2005	"
Midland International,airport,8566,"2006	"
Midland International,airport,7604,"2007	"
Midland International,airport,6839,"2008	"
Eugenio Maria De Hostos,airport,119,"2001	"
Eugenio Maria De Hostos,airport,30,"2002	"
Mbs International,airport,2918,"2008	"
Mbs International,airport,812,"1987	"
Mbs International,airport,3529,"1988	"
Mbs International,airport,3844,"1989	"
Mbs International,airport,3701,"1990	"
Mbs International,airport,3462,"1991	"
Mbs International,airport,3279,"1992	"
Mbs International,airport,3427,"1993	"
Mbs International,airport,3915,"1994	"
Mbs International,airport,3861,"1995	"
Mbs International,airport,4096,"1996	"
Mbs International,airport,4245,"1997	"
Mbs International,airport,3929,"1998	"
Mbs International,airport,3786,"1999	"
Mbs International,airport,3912,"2000	"
Mbs International,airport,2946,"2001	"
Mbs International,airport,1956,"2002	"
Mbs International,airport,3939,"2003	"
Mbs International,airport,3934,"2004	"
Mbs International,airport,2940,"2005	"
Mbs International,airport,3103,"2006	"
Mbs International,airport,3744,"2007	"
Kansas City International,airport,44876,"1988	"
Kansas City International,airport,38296,"1989	"
Kansas City International,airport,46567,"1990	"
Kansas City International,airport,48596,"1991	"
Kansas City International,airport,49262,"1992	"
Kansas City International,airport,54667,"1993	"
Kansas City International,airport,56814,"1994	"
Kansas City International,airport,56727,"1995	"
Kansas City International,airport,12910,"1987	"
Kansas City International,airport,55149,"1996	"
Kansas City International,airport,56957,"1997	"
Kansas City International,airport,58474,"1998	"
Kansas City International,airport,60167,"1999	"
Kansas City International,airport,62080,"2000	"
Kansas City International,airport,61301,"2001	"
Kansas City International,airport,56571,"2002	"
Kansas City International,airport,59533,"2003	"
Kansas City International,airport,59278,"2004	"
Kansas City International,airport,55928,"2005	"
Kansas City International,airport,55918,"2006	"
Kansas City International,airport,65011,"2007	"
Kansas City International,airport,59370,"2008	"
Middle Georgia Regional,airport,1753,"2003	"
Middle Georgia Regional,airport,1740,"2004	"
Middle Georgia Regional,airport,975,"2005	"
Middle Georgia Regional,airport,1091,"2006	"
Middle Georgia Regional,airport,992,"2007	"
Middle Georgia Regional,airport,652,"2008	"
Orlando International,airport,67900,"1995	"
Orlando International,airport,17305,"1987	"
Orlando International,airport,72723,"1988	"
Orlando International,airport,70669,"1989	"
Orlando International,airport,76507,"1990	"
Orlando International,airport,80685,"1991	"
Orlando International,airport,89340,"1992	"
Orlando International,airport,81391,"1993	"
Orlando International,airport,77120,"1994	"
Orlando International,airport,73362,"1996	"
Orlando International,airport,89861,"1997	"
Orlando International,airport,92028,"1998	"
Orlando International,airport,97926,"1999	"
Orlando International,airport,99951,"2000	"
Orlando International,airport,99006,"2001	"
Orlando International,airport,81485,"2002	"
Orlando International,airport,93171,"2003	"
Orlando International,airport,108762,"2004	"
Orlando International,airport,118741,"2005	"
Orlando International,airport,118910,"2006	"
Orlando International,airport,129778,"2007	"
Orlando International,airport,130872,"2008	"
Harrisburg Intl,airport,1560,"1987	"
Harrisburg Intl,airport,6683,"1988	"
Harrisburg Intl,airport,6976,"1989	"
Harrisburg Intl,airport,7403,"1990	"
Harrisburg Intl,airport,7893,"1991	"
Harrisburg Intl,airport,8871,"1992	"
Harrisburg Intl,airport,8588,"1993	"
Harrisburg Intl,airport,8538,"1994	"
Harrisburg Intl,airport,8648,"1995	"
Harrisburg Intl,airport,8601,"1996	"
Harrisburg Intl,airport,7806,"1997	"
Harrisburg Intl,airport,7711,"1998	"
Harrisburg Intl,airport,7603,"1999	"
Harrisburg Intl,airport,7344,"2000	"
Harrisburg Intl,airport,6827,"2001	"
Harrisburg Intl,airport,5676,"2002	"
Harrisburg Intl,airport,8435,"2003	"
Harrisburg Intl,airport,10286,"2004	"
Harrisburg Intl,airport,7588,"2005	"
Harrisburg Intl,airport,7867,"2006	"
Harrisburg Intl,airport,8795,"2007	"
Harrisburg Intl,airport,7594,"2008	"
Chicago Midway,airport,45208,"1994	"
Chicago Midway,airport,4558,"1987	"
Chicago Midway,airport,19447,"1988	"
Chicago Midway,airport,21965,"1989	"
Chicago Midway,airport,21418,"1990	"
Chicago Midway,airport,50676,"1991	"
Chicago Midway,airport,29000,"1992	"
Chicago Midway,airport,33393,"1993	"
Chicago Midway,airport,47985,"1995	"
Chicago Midway,airport,44616,"1996	"
Chicago Midway,airport,44167,"1997	"
Chicago Midway,airport,45993,"1998	"
Chicago Midway,airport,50491,"1999	"
Chicago Midway,airport,53329,"2000	"
Chicago Midway,airport,50427,"2001	"
Chicago Midway,airport,52445,"2002	"
Chicago Midway,airport,85831,"2003	"
Chicago Midway,airport,91723,"2004	"
Chicago Midway,airport,93350,"2005	"
Chicago Midway,airport,100840,"2006	"
Chicago Midway,airport,95863,"2007	"
Chicago Midway,airport,87619,"2008	"
Key ,airport,1578,"2003	"
Key ,airport,1070,"2004	"
Key ,airport,678,"2007	"
Key ,airport,674,"2008	"
Key ,airport,1293,"2005	"
Key ,airport,976,"2006	"
Memphis International,airport,47350,"2006	"
Memphis International,airport,19081,"1987	"
Memphis International,airport,74380,"1988	"
Memphis International,airport,66790,"1989	"
Memphis International,airport,62750,"1990	"
Memphis International,airport,55896,"1991	"
Memphis International,airport,51169,"1992	"
Memphis International,airport,49897,"1993	"
Memphis International,airport,50063,"1994	"
Memphis International,airport,53388,"1995	"
Memphis International,airport,51707,"1996	"
Memphis International,airport,50730,"1997	"
Memphis International,airport,51371,"1998	"
Memphis International,airport,50963,"1999	"
Memphis International,airport,54495,"2000	"
Memphis International,airport,55240,"2001	"
Memphis International,airport,47983,"2002	"
Memphis International,airport,50037,"2003	"
Memphis International,airport,48724,"2004	"
Memphis International,airport,48791,"2005	"
Memphis International,airport,85034,"2007	"
Memphis International,airport,80966,"2008	"
McAllen Miller International,airport,407,"1987	"
McAllen Miller International,airport,1689,"1988	"
McAllen Miller International,airport,1721,"1989	"
McAllen Miller International,airport,1763,"1990	"
McAllen Miller International,airport,2764,"1991	"
McAllen Miller International,airport,2964,"1992	"
McAllen Miller International,airport,3070,"1993	"
McAllen Miller International,airport,3443,"1994	"
McAllen Miller International,airport,4057,"1995	"
McAllen Miller International,airport,3519,"1996	"
McAllen Miller International,airport,3335,"1997	"
McAllen Miller International,airport,3169,"1998	"
McAllen Miller International,airport,3415,"1999	"
McAllen Miller International,airport,3519,"2000	"
McAllen Miller International,airport,3368,"2001	"
McAllen Miller International,airport,2910,"2002	"
McAllen Miller International,airport,3063,"2003	"
McAllen Miller International,airport,3161,"2004	"
McAllen Miller International,airport,3673,"2005	"
McAllen Miller International,airport,4845,"2006	"
McAllen Miller International,airport,4733,"2007	"
McAllen Miller International,airport,4116,"2008	"
Rogue Valley International,airport,6217,"2006	"
Rogue Valley International,airport,831,"1987	"
Rogue Valley International,airport,2178,"1988	"
Rogue Valley International,airport,2148,"1989	"
Rogue Valley International,airport,1865,"1990	"
Rogue Valley International,airport,1322,"1991	"
Rogue Valley International,airport,1353,"1992	"
Rogue Valley International,airport,1463,"1993	"
Rogue Valley International,airport,1412,"1994	"
Rogue Valley International,airport,1342,"1995	"
Rogue Valley International,airport,1194,"1996	"
Rogue Valley International,airport,1254,"1997	"
Rogue Valley International,airport,1359,"1998	"
Rogue Valley International,airport,1300,"1999	"
Rogue Valley International,airport,1539,"2000	"
Rogue Valley International,airport,1371,"2001	"
Rogue Valley International,airport,1083,"2002	"
Rogue Valley International,airport,4250,"2003	"
Rogue Valley International,airport,4676,"2004	"
Rogue Valley International,airport,5220,"2005	"
Rogue Valley International,airport,6389,"2007	"
Rogue Valley International,airport,5652,"2008	"
Montgomery Regional Apt,airport,3622,"1988	"
Montgomery Regional Apt,airport,2590,"1989	"
Montgomery Regional Apt,airport,2421,"1990	"
Montgomery Regional Apt,airport,2522,"1991	"
Montgomery Regional Apt,airport,3141,"1992	"
Montgomery Regional Apt,airport,2508,"1993	"
Montgomery Regional Apt,airport,2482,"1994	"
Montgomery Regional Apt,airport,2498,"1995	"
Montgomery Regional Apt,airport,2180,"1996	"
Montgomery Regional Apt,airport,2183,"1997	"
Montgomery Regional Apt,airport,1906,"1998	"
Montgomery Regional Apt,airport,1271,"1999	"
Montgomery Regional Apt,airport,991,"2000	"
Montgomery Regional Apt,airport,881,"1987	"
Montgomery Regional Apt,airport,3645,"2003	"
Montgomery Regional Apt,airport,3511,"2004	"
Montgomery Regional Apt,airport,3542,"2005	"
Montgomery Regional Apt,airport,3278,"2006	"
Montgomery Regional Apt,airport,4085,"2007	"
Montgomery Regional Apt,airport,3851,"2008	"
Manchester,airport,13731,"2000	"
Manchester,airport,535,"1987	"
Manchester,airport,2800,"1988	"
Manchester,airport,3417,"1989	"
Manchester,airport,4575,"1990	"
Manchester,airport,5283,"1991	"
Manchester,airport,4782,"1992	"
Manchester,airport,3971,"1993	"
Manchester,airport,4419,"1994	"
Manchester,airport,4629,"1995	"
Manchester,airport,4344,"1996	"
Manchester,airport,4897,"1997	"
Manchester,airport,9464,"1998	"
Manchester,airport,12945,"1999	"
Manchester,airport,16106,"2001	"
Manchester,airport,15211,"2002	"
Manchester,airport,19246,"2003	"
Manchester,airport,23880,"2004	"
Manchester,airport,24805,"2005	"
Manchester,airport,21260,"2006	"
Manchester,airport,21349,"2007	"
Manchester,airport,18588,"2008	"
Miami International,airport,17649,"1987	"
Miami International,airport,72661,"1988	"
Miami International,airport,67294,"1989	"
Miami International,airport,77388,"1990	"
Miami International,airport,73124,"1991	"
Miami International,airport,69628,"1992	"
Miami International,airport,73262,"1993	"
Miami International,airport,72351,"1994	"
Miami International,airport,70581,"1995	"
Miami International,airport,66838,"1996	"
Miami International,airport,64464,"1997	"
Miami International,airport,64934,"1998	"
Miami International,airport,66299,"1999	"
Miami International,airport,66914,"2000	"
Miami International,airport,75838,"2001	"
Miami International,airport,62837,"2002	"
Miami International,airport,61692,"2003	"
Miami International,airport,65251,"2004	"
Miami International,airport,65743,"2005	"
Miami International,airport,66153,"2006	"
Miami International,airport,64742,"2007	"
Miami International,airport,62559,"2008	"
Minot AFB,airport,89,"2000	"
Downtown,airport,1,"2007	"
General Mitchell International,airport,28404,"2007	"
General Mitchell International,airport,4368,"1987	"
General Mitchell International,airport,23148,"1988	"
General Mitchell International,airport,24232,"1989	"
General Mitchell International,airport,25201,"1990	"
General Mitchell International,airport,22094,"1991	"
General Mitchell International,airport,23336,"1992	"
General Mitchell International,airport,19844,"1993	"
General Mitchell International,airport,17808,"1994	"
General Mitchell International,airport,17172,"1995	"
General Mitchell International,airport,16256,"1996	"
General Mitchell International,airport,15403,"1997	"
