name,type,value,date
United Air Lines Inc.,airport,39412,"2005-09	"
United Air Lines Inc.,airport,40830,"2005-10	"
United Air Lines Inc.,airport,39686,"2005-11	"
United Air Lines Inc.,airport,41289,"2005-12	"
United Air Lines Inc.,airport,40336,"2006-01	"
United Air Lines Inc.,airport,37729,"2006-02	"
United Air Lines Inc.,airport,42644,"2006-03	"
United Air Lines Inc.,airport,40872,"2006-04	"
United Air Lines Inc.,airport,42714,"2006-05	"
United Air Lines Inc.,airport,42223,"2006-06	"
United Air Lines Inc.,airport,43350,"2006-07	"
United Air Lines Inc.,airport,44062,"2006-08	"
United Air Lines Inc.,airport,40830,"2006-09	"
United Air Lines Inc.,airport,42495,"2006-10	"
United Air Lines Inc.,airport,40745,"2006-11	"
United Air Lines Inc.,airport,42008,"2006-12	"
United Air Lines Inc.,airport,37665,"2007-02	"
United Air Lines Inc.,airport,42714,"2007-03	"
United Air Lines Inc.,airport,40822,"2007-04	"
United Air Lines Inc.,airport,41520,"2007-05	"
United Air Lines Inc.,airport,40987,"2007-06	"
United Air Lines Inc.,airport,42486,"2007-07	"
United Air Lines Inc.,airport,43176,"2007-08	"
United Air Lines Inc.,airport,39276,"2007-09	"
United Air Lines Inc.,airport,41235,"2007-10	"
United Air Lines Inc.,airport,38803,"2007-11	"
United Air Lines Inc.,airport,40008,"2007-12	"
United Air Lines Inc.,airport,38026,"2008-01	"
United Air Lines Inc.,airport,36764,"2008-02	"
United Air Lines Inc.,airport,40449,"2008-03	"
United Air Lines Inc.,airport,38797,"2008-04	"
United Air Lines Inc.,airport,39864,"2008-05	"
United Air Lines Inc.,airport,40237,"2008-06	"
United Air Lines Inc.,airport,41381,"2008-07	"
United Air Lines Inc.,airport,40325,"2008-08	"
United Air Lines Inc.,airport,34508,"2008-09	"
United Air Lines Inc.,airport,35481,"2008-10	"
United Air Lines Inc.,airport,31040,"2008-11	"
United Air Lines Inc.,airport,32643,"2008-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,32293,"1987-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,31006,"1987-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,31515,"1987-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,31663,"1988-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,29794,"1988-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,32247,"1988-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,40114,"1988-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,45602,"1988-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,44652,"1988-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,46047,"1988-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,46310,"1988-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,44630,"1988-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,45666,"1988-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,43202,"1988-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,44456,"1988-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,44472,"1989-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,40146,"1989-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,44725,"1989-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,42739,"1989-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,43916,"1989-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,41977,"1989-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,42538,"1989-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,78536,"1989-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,82133,"1989-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,85204,"1989-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,82659,"1989-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,83297,"1989-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,85340,"1990-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,76886,"1990-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,85792,"1990-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,83543,"1990-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,85031,"1990-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,82327,"1990-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,85797,"1990-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,85948,"1990-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,82356,"1990-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,85391,"1990-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,81104,"1990-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,82970,"1990-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,83266,"1991-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,74887,"1991-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,81351,"1991-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,79445,"1991-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,75082,"1991-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,72186,"1991-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,74297,"1991-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,74736,"1991-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,72530,"1991-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,75302,"1991-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,71098,"1991-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,73004,"1991-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,74697,"1992-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,70682,"1992-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,75986,"1992-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,73875,"1992-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,76173,"1992-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,73959,"1992-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,76502,"1992-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,75852,"1992-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,72582,"1992-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,74989,"1992-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,69145,"1992-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,71863,"1992-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,71282,"1993-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,63671,"1993-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,71292,"1993-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,69010,"1993-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,70323,"1993-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,68532,"1993-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,69820,"1993-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,70803,"1993-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,68210,"1993-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,70785,"1993-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,68428,"1993-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,70975,"1993-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,70908,"1994-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,64710,"1994-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,71986,"1994-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,69933,"1994-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,73686,"1994-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,70746,"1994-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,73836,"1994-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,74530,"1994-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,71212,"1994-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,73277,"1994-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,70541,"1994-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,72541,"1994-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,74679,"1995-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,66574,"1995-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,71981,"1995-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,67667,"1995-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,66785,"1995-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,62777,"1995-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,62875,"1995-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,64062,"1995-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,59157,"1995-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,61523,"1995-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,59505,"1995-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,61250,"1995-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,61975,"1996-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,57910,"1996-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,61720,"1996-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,59915,"1996-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,60940,"1996-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,58857,"1996-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,61008,"1996-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,61566,"1996-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,60243,"1996-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,62436,"1996-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,59781,"1996-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,62183,"1996-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,62767,"1997-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,56473,"1997-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,62352,"1997-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,60552,"1997-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,61956,"1997-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,60211,"1997-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,61718,"1997-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,61648,"1997-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,57663,"1997-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,59354,"1997-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,56059,"1997-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,57998,"1997-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,57955,"1998-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,53188,"1998-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,59334,"1998-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,57401,"1998-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,58184,"1998-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,57658,"1998-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,59267,"1998-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,59694,"1998-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,57475,"1998-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,59446,"1998-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,57073,"1998-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,59355,"1998-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,58486,"1999-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,54463,"1999-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,60671,"1999-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,58807,"1999-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,59988,"1999-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,59343,"1999-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,60892,"1999-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,60595,"1999-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,58068,"1999-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,62026,"1999-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,60039,"1999-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,61052,"1999-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,61179,"2000-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,57935,"2000-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,62672,"2000-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,60048,"2000-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,62710,"2000-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,60777,"2000-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,64436,"2000-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,64943,"2000-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,62677,"2000-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,65017,"2000-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,62503,"2000-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,63727,"2000-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,63830,"2001-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,57288,"2001-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,63404,"2001-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,61582,"2001-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,63437,"2001-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,60530,"2001-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,61545,"2001-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,62264,"2001-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,57377,"2001-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,42941,"2001-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,46861,"2001-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,47689,"2001-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,47132,"2002-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,42567,"2002-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,46607,"2002-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,44124,"2002-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,45147,"2002-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,43304,"2002-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,44330,"2002-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,44531,"2002-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,40988,"2002-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,39338,"2002-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,37016,"2002-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,36580,"2002-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,35303,"2003-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,32227,"2003-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,36091,"2003-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,33733,"2003-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,35354,"2003-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,34368,"2003-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,34885,"2003-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,34772,"2003-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,32597,"2003-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,34929,"2003-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,33376,"2003-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,34321,"2003-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,34395,"2004-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,32019,"2004-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,34269,"2004-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,33388,"2004-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,33600,"2004-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,33464,"2004-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,34923,"2004-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,36109,"2004-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,35671,"2004-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,38102,"2004-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,36544,"2004-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,37435,"2004-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,37507,"2005-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,36011,"2005-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,40742,"2005-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,38419,"2005-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,37994,"2005-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,36805,"2005-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,36707,"2005-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,36828,"2005-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,32452,"2005-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,32997,"2005-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,30278,"2005-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,28869,"2005-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,44544,"2006-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,39234,"2006-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,44295,"2006-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,41951,"2006-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,42537,"2006-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,40981,"2006-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,42070,"2006-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,42566,"2006-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,40818,"2006-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,42842,"2006-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,40987,"2006-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,42019,"2006-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,42101,"2007-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,37951,"2007-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,42921,"2007-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,41334,"2007-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,42215,"2007-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,40547,"2007-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,41673,"2007-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,41211,"2007-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,37774,"2007-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,40018,"2007-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,38499,"2007-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,39203,"2007-12	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,39226,"2008-01	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,36815,"2008-02	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,39403,"2008-03	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,38095,"2008-04	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,38935,"2008-05	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,38567,"2008-06	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,39809,"2008-07	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,38293,"2008-08	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,35739,"2008-09	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,36982,"2008-10	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,35091,"2008-11	"
US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),airport,36634,"2008-12	"
Southwest Airlines Co.,airport,78742,"2002-04	"
Southwest Airlines Co.,airport,80891,"2002-05	"
Southwest Airlines Co.,airport,79124,"2002-06	"
Southwest Airlines Co.,airport,81796,"2002-07	"
Southwest Airlines Co.,airport,82598,"2002-08	"
Southwest Airlines Co.,airport,79342,"2002-09	"
Southwest Airlines Co.,airport,83075,"2002-10	"
Southwest Airlines Co.,airport,77607,"2002-11	"
Southwest Airlines Co.,airport,80540,"2002-12	"
Southwest Airlines Co.,airport,81593,"2003-01	"
Southwest Airlines Co.,airport,73706,"2003-02	"
Southwest Airlines Co.,airport,81016,"2003-03	"
Southwest Airlines Co.,airport,79110,"2003-04	"
Southwest Airlines Co.,airport,80466,"2003-05	"
Southwest Airlines Co.,airport,79325,"2003-06	"
Southwest Airlines Co.,airport,81608,"2003-07	"
Southwest Airlines Co.,airport,81420,"2003-08	"
Southwest Airlines Co.,airport,79583,"2003-09	"
Southwest Airlines Co.,airport,82873,"2003-10	"
Southwest Airlines Co.,airport,77276,"2003-11	"
Southwest Airlines Co.,airport,80590,"2003-12	"
Southwest Airlines Co.,airport,81107,"2004-01	"
Southwest Airlines Co.,airport,77190,"2004-02	"
Southwest Airlines Co.,airport,83152,"2004-03	"
Southwest Airlines Co.,airport,80174,"2004-04	"
Southwest Airlines Co.,airport,81862,"2004-05	"
Southwest Airlines Co.,airport,81495,"2004-06	"
Southwest Airlines Co.,airport,84000,"2004-07	"
Southwest Airlines Co.,airport,85627,"2004-08	"
